CCD Test spectrum
 
BS1319_15K_30 um Slit_300 line per mm Grating_ 375 nm Diode laser excitation_Filter 0.55_Power  in front of mono
611.259	154.000
610.991	148.000
610.723	155.000
610.455	160.000
610.187	156.000
609.919	159.000
609.651	159.000
609.383	154.000
609.115	152.000
608.847	156.000
608.579	151.000
608.311	160.000
608.043	156.000
607.775	154.000
607.507	156.000
607.239	158.000
606.971	159.000
606.703	159.000
606.435	153.000
606.167	158.000
605.899	160.000
605.631	164.000
605.363	153.000
605.095	156.000
604.827	151.000
604.559	159.000
604.291	159.000
604.023	157.000
603.755	158.000
603.487	154.000
603.219	162.000
602.951	156.000
602.683	153.000
602.415	154.000
602.147	160.000
601.879	159.000
601.611	154.000
601.343	166.000
601.075	160.000
600.807	150.000
600.539	160.000
600.271	157.000
600.003	154.000
599.735	163.000
599.467	159.000
599.199	160.000
598.931	159.000
598.663	156.000
598.395	162.000
598.127	162.000
597.859	157.000
597.591	161.000
597.323	162.000
597.055	160.000
596.787	154.000
596.519	156.000
596.251	161.000
595.983	159.000
595.715	164.000
595.447	164.000
595.179	170.000
594.911	162.000
594.643	162.000
594.375	164.000
594.107	171.000
593.839	164.000
593.571	162.000
593.303	165.000
593.035	167.000
592.767	162.000
592.499	167.000
592.231	165.000
591.963	165.000
591.695	165.000
591.427	169.000
591.159	164.000
590.891	170.000
590.623	164.000
590.355	168.000
590.087	169.000
589.819	169.000
589.551	174.000
589.283	167.000
589.015	167.000
588.747	170.000
588.479	165.000
588.211	167.000
587.943	173.000
587.675	173.000
587.407	173.000
587.139	168.000
586.871	173.000
586.603	174.000
586.335	175.000
586.067	177.000
585.799	173.000
585.531	177.000
585.263	180.000
584.995	173.000
584.727	173.000
584.459	180.000
584.191	176.000
583.923	171.000
583.655	177.000
583.387	172.000
583.119	178.000
582.851	174.000
582.583	172.000
582.315	177.000
582.047	172.000
581.779	174.000
581.511	177.000
581.243	182.000
580.975	175.000
580.707	175.000
580.439	178.000
580.171	175.000
579.903	175.000
579.635	179.000
579.367	178.000
579.099	180.000
578.831	175.000
578.563	176.000
578.295	176.000
578.027	175.000
577.759	178.000
577.491	184.000
577.223	175.000
576.955	173.000
576.687	181.000
576.419	170.000
576.151	170.000
575.883	177.000
575.615	172.000
575.347	176.000
575.079	173.000
574.811	176.000
574.543	174.000
574.275	174.000
574.007	170.000
573.739	171.000
573.471	172.000
573.203	180.000
572.935	170.000
572.667	175.000
572.399	174.000
572.131	172.000
571.863	174.000
571.595	170.000
571.327	169.000
571.059	165.000
570.791	171.000
570.523	173.000
570.255	170.000
569.987	170.000
569.719	176.000
569.451	168.000
569.183	167.000
568.915	165.000
568.647	175.000
568.379	161.000
568.111	168.000
567.843	165.000
567.575	166.000
567.307	167.000
567.039	166.000
566.771	164.000
566.503	163.000
566.235	162.000
565.967	166.000
565.699	171.000
565.431	165.000
565.163	164.000
564.895	164.000
564.627	161.000
564.359	160.000
564.091	164.000
563.823	175.000
563.555	166.000
563.287	166.000
563.019	166.000
562.751	164.000
562.483	164.000
562.215	166.000
561.947	170.000
561.679	169.000
561.411	156.000
561.143	164.000
560.875	169.000
560.607	161.000
560.339	168.000
560.071	169.000
559.803	161.000
559.535	166.000
559.267	168.000
558.999	164.000
558.731	165.000
558.463	164.000
558.195	166.000
557.927	172.000
557.659	167.000
557.391	168.000
557.123	167.000
556.855	167.000
556.587	162.000
556.319	167.000
556.051	165.000
555.783	163.000
555.515	173.000
555.247	160.000
554.979	173.000
554.711	169.000
554.443	168.000
554.175	170.000
553.907	169.000
553.639	171.000
553.371	169.000
553.103	170.000
552.835	172.000
552.567	166.000
552.299	169.000
552.031	170.000
551.763	171.000
551.495	170.000
551.227	165.000
550.959	174.000
550.691	175.000
550.423	171.000
550.155	176.000
549.887	176.000
549.619	175.000
549.351	174.000
549.083	173.000
548.815	182.000
548.547	176.000
548.279	177.000
548.011	173.000
547.743	180.000
547.475	181.000
547.207	178.000
546.939	181.000
546.671	181.000
546.403	186.000
546.135	178.000
545.867	180.000
545.599	176.000
545.331	176.000
545.063	180.000
544.795	176.000
544.527	176.000
544.259	177.000
543.991	177.000
543.723	178.000
543.455	180.000
543.187	173.000
542.919	179.000
542.651	180.000
542.383	175.000
542.115	170.000
541.847	179.000
541.579	174.000
541.311	184.000
541.043	178.000
540.775	180.000
540.507	177.000
540.239	178.000
539.971	173.000
539.703	177.000
539.435	171.000
539.167	176.000
538.899	172.000
538.631	175.000
538.363	182.000
538.095	177.000
537.827	176.000
537.559	179.000
537.291	173.000
537.023	182.000
536.755	184.000
536.487	180.000
536.219	172.000
535.951	174.000
535.683	175.000
535.415	175.000
535.147	174.000
534.879	175.000
534.611	183.000
534.343	181.000
534.075	180.000
533.807	178.000
533.539	174.000
533.271	171.000
533.003	177.000
532.735	180.000
532.467	177.000
532.199	185.000
531.931	179.000
531.663	181.000
531.395	183.000
531.127	182.000
530.859	179.000
530.591	178.000
530.323	181.000
530.055	183.000
529.787	179.000
529.519	182.000
529.251	188.000
528.983	183.000
528.715	183.000
528.447	179.000
528.179	190.000
527.911	180.000
527.643	187.000
527.375	189.000
527.107	183.000
526.839	189.000
526.571	185.000
526.303	180.000
526.035	198.000
525.767	188.000
525.499	185.000
525.231	191.000
524.963	191.000
524.695	201.000
524.427	205.000
524.159	193.000
523.891	201.000
523.623	199.000
523.355	208.000
523.087	202.000
522.819	211.000
522.551	211.000
522.283	213.000
522.015	217.000
521.747	215.000
521.479	217.000
521.211	220.000
520.943	218.000
520.675	217.000
520.407	219.000
520.139	215.000
519.871	219.000
519.603	222.000
519.335	225.000
519.067	221.000
518.799	223.000
518.531	235.000
518.263	227.000
517.995	234.000
517.727	233.000
517.459	237.000
517.191	244.000
516.923	238.000
516.655	241.000
516.387	239.000
516.119	239.000
515.851	252.000
515.583	249.000
515.315	248.000
515.047	254.000
514.779	251.000
514.511	253.000
514.243	267.000
513.975	257.000
513.707	264.000
513.439	267.000
513.171	261.000
512.903	263.000
512.635	264.000
512.367	273.000
512.099	273.000
511.831	277.000
511.563	272.000
511.295	279.000
511.027	281.000
510.759	280.000
510.491	279.000
510.223	282.000
509.955	293.000
509.687	293.000
509.419	293.000
509.151	301.000
508.883	305.000
508.615	310.000
508.347	307.000
508.079	312.000
507.811	313.000
507.543	317.000
507.275	315.000
507.007	321.000
506.739	319.000
506.471	322.000
506.203	329.000
505.935	336.000
505.667	338.000
505.399	336.000
505.131	340.000
504.863	355.000
504.595	348.000
504.327	359.000
504.059	358.000
503.791	360.000
503.523	364.000
503.255	371.000
502.987	374.000
502.719	383.000
502.451	388.000
502.183	390.000
501.915	398.000
501.647	397.000
501.379	405.000
501.111	411.000
500.843	417.000
500.575	430.000
500.307	436.000
500.039	430.000
499.771	444.000
499.503	459.000
499.235	459.000
498.967	466.000
498.699	476.000
498.431	472.000
498.163	489.000
497.895	494.000
497.627	505.000
497.359	518.000
497.091	522.000
496.823	520.000
496.555	551.000
496.287	554.000
496.019	562.000
495.751	565.000
495.483	569.000
495.215	592.000
494.947	598.000
494.679	613.000
494.411	626.000
494.143	639.000
493.875	660.000
493.607	648.000
493.339	682.000
493.071	692.000
492.803	695.000
492.535	720.000
492.267	730.000
491.999	750.000
491.731	746.000
491.463	776.000
491.195	791.000
490.927	796.000
490.659	810.000
490.391	836.000
490.123	852.000
489.855	868.000
489.587	891.000
489.319	904.000
489.051	924.000
488.783	933.000
488.515	954.000
488.247	969.000
487.979	986.000
487.711	1020.000
487.443	1029.000
487.175	1038.000
486.907	1063.000
486.639	1084.000
486.371	1106.000
486.103	1129.000
485.835	1142.000
485.567	1173.000
485.299	1186.000
485.031	1207.000
484.763	1243.000
484.495	1254.000
484.227	1270.000
483.959	1310.000
483.691	1321.000
483.423	1338.000
483.155	1369.000
482.887	1399.000
482.619	1422.000
482.351	1446.000
482.083	1480.000
481.815	1489.000
481.547	1524.000
481.279	1562.000
481.011	1578.000
480.743	1611.000
480.475	1656.000
480.207	1656.000
479.939	1694.000
479.671	1746.000
479.403	1803.000
479.135	1839.000
478.867	1879.000
478.599	1913.000
478.331	1980.000
478.063	1996.000
477.795	2041.000
477.527	2116.000
477.259	2166.000
476.991	2225.000
476.723	2312.000
476.455	2367.000
476.187	2435.000
475.919	2516.000
475.651	2619.000
475.383	2713.000
475.115	2792.000
474.847	2860.000
474.579	2929.000
474.311	3057.000
474.043	3166.000
473.775	3263.000
473.507	3373.000
473.239	3494.000
472.971	3612.000
472.703	3754.000
472.435	3885.000
472.167	4007.000
471.899	4109.000
471.631	4277.000
471.363	4389.000
471.095	4530.000
470.827	4695.000
470.559	4846.000
470.291	5047.000
470.023	5184.000
469.755	5318.000
469.487	5492.000
469.219	5626.000
468.951	5765.000
468.683	5912.000
468.415	6046.000
468.147	6211.000
467.879	6406.000
467.611	6495.000
467.343	6631.000
467.075	6744.000
466.807	6879.000
466.539	6970.000
466.271	7129.000
466.003	7199.000
465.735	7281.000
465.467	7408.000
465.199	7483.000
464.931	7545.000
464.663	7557.000
464.395	7635.000
464.127	7703.000
463.859	7743.000
463.591	7746.000
463.323	7782.000
463.055	7765.000
462.787	7761.000
462.519	7751.000
462.251	7762.000
461.983	7721.000
461.715	7689.000
461.447	7698.000
461.179	7647.000
460.911	7604.000
460.643	7541.000
460.375	7501.000
460.107	7483.000
459.839	7395.000
459.571	7370.000
459.303	7311.000
459.035	7277.000
458.767	7212.000
458.499	7178.000
458.231	7141.000
457.963	7082.000
457.695	7044.000
457.427	7013.000
457.159	7000.000
456.891	6930.000
456.623	6937.000
456.355	6905.000
456.087	6882.000
455.819	6836.000
455.551	6836.000
455.283	6805.000
455.015	6813.000
454.747	6804.000
454.479	6812.000
454.211	6819.000
453.943	6796.000
453.675	6815.000
453.407	6856.000
453.139	6805.000
452.871	6845.000
452.603	6864.000
452.335	6921.000
452.067	6888.000
451.799	6903.000
451.531	6907.000
451.263	6967.000
450.995	6951.000
450.727	6913.000
450.459	6993.000
450.191	6966.000
449.923	6970.000
449.655	6930.000
449.387	6951.000
449.119	6942.000
448.851	6872.000
448.583	6874.000
448.315	6882.000
448.047	6808.000
447.779	6739.000
447.511	6704.000
447.243	6625.000
446.975	6590.000
446.707	6503.000
446.439	6405.000
446.171	6333.000
445.903	6199.000
445.635	6095.000
445.367	5996.000
445.099	5851.000
444.831	5737.000
444.563	5614.000
444.295	5491.000
444.027	5342.000
443.759	5160.000
443.491	5033.000
443.223	4856.000
442.955	4697.000
442.687	4582.000
442.419	4430.000
442.151	4269.000
441.883	4129.000
441.615	3949.000
441.347	3756.000
441.079	3639.000
440.811	3517.000
440.543	3353.000
440.275	3213.000
440.007	3063.000
439.739	2956.000
439.471	2829.000
439.203	2683.000
438.935	2565.000
438.667	2447.000
438.399	2353.000
438.131	2240.000
437.863	2153.000
437.595	2059.000
437.327	1984.000
437.059	1909.000
436.791	1846.000
436.523	1786.000
436.255	1714.000
435.987	1665.000
435.719	1610.000
435.451	1580.000
435.183	1525.000
434.915	1469.000
434.647	1429.000
434.379	1389.000
434.111	1353.000
433.843	1318.000
433.575	1288.000
433.307	1247.000
433.039	1231.000
432.771	1208.000
432.503	1184.000
432.235	1155.000
431.967	1137.000
431.699	1113.000
431.431	1106.000
431.163	1095.000
430.895	1065.000
430.627	1069.000
430.359	1054.000
430.091	1050.000
429.823	1043.000
429.555	1035.000
429.287	1026.000
429.019	1005.000
428.751	1012.000
428.483	1004.000
428.215	1006.000
427.947	982.000
427.679	986.000
427.411	984.000
427.143	964.000
426.875	946.000
426.607	928.000
426.339	923.000
426.071	908.000
425.803	891.000
425.535	886.000
425.267	887.000
424.999	840.000
424.731	830.000
424.463	813.000
424.195	797.000
423.927	783.000
423.659	761.000
423.391	759.000
423.123	743.000
422.855	746.000
422.587	731.000
422.319	707.000
422.051	703.000
421.783	684.000
421.515	701.000
421.247	681.000
420.979	675.000
420.711	669.000
420.443	659.000
420.175	641.000
419.907	644.000
419.639	632.000
419.371	623.000
419.103	608.000
418.835	607.000
418.567	615.000
418.299	600.000
418.031	604.000
417.763	602.000
417.495	593.000
417.227	583.000
416.959	585.000
416.691	575.000
416.423	578.000
416.155	580.000
415.887	574.000
415.619	573.000
415.351	573.000
415.083	570.000
414.815	571.000
414.547	564.000
414.279	572.000
414.011	571.000
413.743	575.000
413.475	571.000
413.207	577.000
412.939	578.000
412.671	592.000
412.403	573.000
412.135	583.000
411.867	585.000
411.599	576.000
411.331	582.000
411.063	583.000
410.795	591.000
410.527	596.000
410.259	594.000
409.991	598.000
409.723	628.000
409.455	623.000
409.187	623.000
408.919	648.000
408.651	644.000
408.383	634.000
408.115	637.000
407.847	637.000
407.579	635.000
407.311	644.000
407.043	651.000
406.775	631.000
406.507	645.000
406.239	639.000
405.971	642.000
405.703	651.000
405.435	635.000
405.167	626.000
404.899	630.000
404.631	626.000
404.363	625.000
404.095	613.000
403.827	607.000
403.559	601.000
403.291	606.000
403.023	605.000
402.755	602.000
402.487	599.000
402.219	604.000
401.951	598.000
401.683	604.000
401.415	600.000
401.147	600.000
400.879	592.000
400.611	589.000
400.343	584.000
400.075	591.000
399.807	595.000
399.539	592.000
399.271	592.000
399.003	597.000
398.735	609.000
398.467	608.000
398.199	621.000
397.931	629.000
397.663	632.000
397.395	641.000
397.127	653.000
396.859	659.000
396.591	672.000
396.323	677.000
396.055	685.000
395.787	703.000
395.519	712.000
395.251	731.000
394.983	742.000
394.715	739.000
394.447	759.000
394.179	754.000
393.911	790.000
393.643	754.000
393.375	752.000
393.107	746.000
392.839	745.000
392.571	728.000
392.303	698.000
392.035	683.000
391.767	634.000
391.499	610.000
391.231	567.000
390.963	522.000
390.695	469.000
390.427	431.000
390.159	384.000
389.891	342.000
389.623	295.000
389.355	251.000
389.087	219.000
388.819	192.000
388.551	159.000
388.283	134.000
388.015	120.000
387.747	108.000
